,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270
20,33,50,20,51,32,50,16,50,29,35,23,36,10,23,17,96,80,69,56,100.0,86.0,143.0,84.0,129.0,117.0,140.0,139.0,203.0,143.0,274.0,282.0,243.0,269.0,292.0,241.0,514.0,393.0,414.0,450.0,498.0,483.0,528.0,495.0,539.0,455.0,398.0,513.0,540.0,535.0,629.0,458.0,451.0,433.0,415.0,454.0,432.0,416.0,582.0,585.0,600.0,601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,12,32,36,50,23,20,1,14,10,19,12,24,5,21,9,29,15,27,16,12.0,-8.0,15.0,-3.0,3.0,-3.0,1.0,0.0,0.0,-16.0,-1.0,-15.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,17.0,4.0,4.0,9.0,12.0,3.0,60.0,23.0,29.0,25.0,25.0,17.0,26.0,7.0,0.0,34.0,44.0,37.0,39.0,35.0,20.0,25.0,22.0,22.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,31,56,40,51,52,49,49,55,20,26,20,22,24,25,8,34,35,42,40,30.0,30.0,35.0,24.0,24.0,24.0,24.0,22.0,35.0,26.0,24.0,9.0,35.0,21.0,25.0,21.0,25.0,26.0,44.0,9.0,4.0,-11.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,-7.0,-23.0,0.0,0.0,0.0,-6.0,-3.0,0.0,-6.0,-16.0,0.0,-14.0,-31.0,-25.0,-5.0,-28.0,-21.0,-54.0,-47.0,-42.0,-53.0,-38.0,-21.0,-11.0,-13.0,-15.0,-18.0,-52.0,-87.0,-116.0,-99.0,-112.0,-100.0,-107.0,-97.0,-183.0,-149.0,-115.0,-94.0,-114.0,-109.0,-93.0,-56.0,-72.0,-33.0,-26.0,-41.0,-48.0,-21.0,-37.0,-26.0,-32.0,-25.0,-40.0,-34.0,-43.0,-8.0,-195.0,-104.0,-122.0,-106.0,-104.0,-94.0,-116.0,-86.0,-106.0,-114.0,-188.0,-151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,13,43,28,55,33,63,29,57,53,64,57,69,54,57,54,73,44,64,62,100.0,57.0,134.0,111.0,171.0,102.0,201.0,85.0,109.0,85.0,105.0,107.0,122.0,100.0,143.0,126.0,134.0,120.0,129.0,94.0,111.0,87.0,128.0,36.0,62.0,53.0,63.0,64.0,64.0,67.0,73.0,66.0,50.0,29.0,44.0,50.0,67.0,59.0,100.0,77.0,78.0,69.0,81.0,79.0,60.0,58.0,56.0,47.0,48.0,46.0,44.0,38.0,44.0,12.0,45.0,33.0,32.0,32.0,44.0,43.0,42.0,33.0,39.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,36,32,18,47,27,41,43,47,36,29,23,50,39,45,32,50,38,50,11,22.0,49.0,65.0,41.0,22.0,0.0,4.0,24.0,10.0,0.0,0.0,0.0,9.0,72.0,85.0,90.0,300.0,278.0,315.0,277.0,300.0,282.0,304.0,275.0,300.0,287.0,329.0,337.0,348.0,351.0,447.0,465.0,520.0,514.0,499.0,487.0,513.0,510.0,528.0,515.0,537.0,500.0,522.0,516.0,606.0,598.0,677.0,695.0,690.0,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,32,54,46,54,39,60,52,62,50,62,41,41,37,46,35,36,37,46,45,25.0,38.0,46.0,23.0,22.0,14.0,19.0,22.0,52.0,48.0,59.0,37.0,108.0,153.0,143.0,148.0,182.0,184.0,175.0,13.0,15.0,12.0,23.0,13.0,14.0,12.0,22.0,-3.0,-1.0,-7.0,1.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,42,47,40,51,53,47,29,38,31,35,9,10,29,40,35,45,26,31,35,46.0,41.0,57.0,40.0,59.0,-12.0,0.0,-17.0,0.0,-13.0,-7.0,-4.0,0.0,-56.0,-43.0,-69.0,-56.0,-81.0,-68.0,-76.0,-6.0,0.0,14.0,0.0,11.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,33,51,39,48,43,51,24,46,17,23,18,19,21,33,24,30,28,31,10,10.0,25.0,23.0,8.0,24.0,38.0,30.0,15.0,15.0,15.0,16.0,-2.0,8.0,0.0,16.0,0.0,35.0,44.0,25.0,29.0,25.0,26.0,35.0,22.0,33.0,24.0,28.0,18.0,11.0,9.0,38.0,10.0,19.0,10.0,12.0,16.0,23.0,16.0,23.0,8.0,17.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,30,48,44,34,41,43,33,36,7,22,12,26,25,28,28,39,0,40,36,41.0,24.0,31.0,6.0,18.0,29.0,61.0,41.0,31.0,36.0,87.0,41.0,35.0,13.0,170.0,154.0,226.0,160.0,144.0,182.0,221.0,163.0,195.0,179.0,159.0,163.0,172.0,169.0,165.0,245.0,253.0,237.0,204.0,180.0,228.0,200.0,215.0,224.0,253.0,279.0,290.0,281.0,315.0,273.0,312.0,341.0,337.0,324.0,362.0,403.0,372.0,398.0,422.0,406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,36,37,47,8,25,49,24,9,28,11,34,8,30,-32,40,19,28,-10,2.0,0.0,40.0,-5.0,-26.0,-2.0,-4.0,1.0,-1.0,-11.0,31.0,30.0,36.0,32.0,69.0,64.0,71.0,55.0,60.0,53.0,66.0,54.0,88.0,30.0,65.0,59.0,30.0,45.0,41.0,24.0,32.0,11.0,9.0,10.0,10.0,2.0,0.0,0.0,15.0,5.0,8.0,4.0,0.0,0.0,3.0,-10.0,0.0,-22.0,-11.0,-11.0,0.0,-17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,25,25,24,29,27,50,24,28,28,28,50,41,28,36,22,31,18,28,24,52.0,13.0,11.0,-13.0,-24.0,-27.0,-7.0,-11.0,-10.0,-39.0,-35.0,-20.0,-22.0,-23.0,-10.0,-9.0,-10.0,-23.0,0.0,0.0,0.0,0.0,0.0,-23.0,0.0,0.0,12.0,1.0,2.0,-21.0,-24.0,-21.0,-30.0,-27.0,-11.0,-19.0,-26.0,-28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,16,50,48,45,23,36,23,36,28,36,18,16,13,23,2,37,10,25,23,7.0,-18.0,3.0,-4.0,0.0,-9.0,4.0,0.0,4.0,-55.0,-9.0,-44.0,0.0,0.0,2.0,-35.0,9.0,15.0,0.0,0.0,29.0,0.0,17.0,0.0,34.0,32.0,65.0,51.0,54.0,55.0,62.0,55.0,97.0,80.0,113.0,116.0,117.0,108.0,112.0,87.0,145.0,122.0,110.0,119.0,123.0,84.0,122.0,129.0,116.0,118.0,123.0,127.0,131.0,128.0,254.0,186.0,274.0,304.0,287.0,285.0,279.0,283.0,280.0,270.0,305.0,338.0,284.0,372.0,355.0,302.0,326.0,313.0,621.0,703.0,708.0,724.0,720.0,747.0,744.0,799.0,815.0,829.0,881.0,883.0,898.0,902.0,922.0,853.0,890.0,597.0,593.0,736.0,825.0,889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,19,30,17,29,29,24,28,27,19,30,22,24,12,30,15,21,-12,11,1,34.0,-11.0,32.0,12.0,31.0,35.0,39.0,28.0,37.0,-90.0,-53.0,-103.0,-71.0,-134.0,-143.0,-184.0,-83.0,-236.0,-143.0,-136.0,-174.0,-153.0,-150.0,-155.0,-130.0,-114.0,-106.0,-206.0,-138.0,-416.0,-422.0,-455.0,-449.0,-449.0,-499.0,-503.0,-528.0,-551.0,-551.0,-680.0,-702.0,-768.0,-801.0,-808.0,-810.0,-1021.0,-974.0,-1684.0,-1895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,22,51,32,44,32,35,-25,38,33,27,34,30,18,41,25,27,22,22,11,16.0,2.0,6.0,3.0,4.0,0.0,2.0,-7.0,-5.0,-14.0,-2.0,-12.0,-17.0,-13.0,-12.0,-19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,25,46,21,36,34,36,26,36,0,0,-4,-4,0,-2,11,11,-14,1,-17,-3.0,-19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,33.0,63.0,36.0,45.0,53.0,45.0,37.0,32.0,47.0,50.0,53.0,46.0,41.0,41.0,31.0,43.0,23.0,10.0,5.0,21.0,12.0,12.0,6.0,13.0,0.0,17.0,-44.0,-33.0,-26.0,-40.0,-26.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,17,35,24,42,41,37,51,56,33,64,36,50,38,37,40,45,19,13,10,13.0,7.0,10.0,8.0,10.0,11.0,34.0,0.0,27.0,32.0,38.0,23.0,36.0,11.0,49.0,39.0,34.0,31.0,58.0,50.0,61.0,40.0,50.0,-30.0,-34.0,-23.0,-28.0,-23.0,-20.0,-29.0,-37.0,-54.0,-47.0,-45.0,0.0,3.0,30.0,11.0,30.0,6.0,0.0,0.0,-44.0,-41.0,-47.0,-32.0,-17.0,-23.0,-29.0,-34.0,-35.0,-28.0,-19.0,-40.0,-58.0,-67.0,-15.0,-10.0,0.0,-24.0,0.0,15.0,9.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,20,37,27,42,34,39,34,48,44,43,37,41,58,51,1,28,4,5,-89,-70.0,-72.0,-16.0,-22.0,12.0,8.0,32.0,12.0,82.0,67.0,44.0,48.0,46.0,-68.0,-61.0,-72.0,-84.0,-80.0,-68.0,-91.0,-82.0,-100.0,-71.0,-84.0,-97.0,-121.0,-109.0,-102.0,-21.0,-72.0,-42.0,-109.0,-26.0,-27.0,0.0,0.0,11.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,24.0,49.0,28.0,45.0,44.0,39.0,48.0,50.0,0.0,10.0,0.0,1.0,0.0,4.0,7.0,8.0,4.0,5.0,1.0,5.0,0.0,2.0,0.0,21.0,11.0,16.0,9.0,9.0,2.0,2.0,0.0,0.0,2.0,11.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,25,38,44,55,53,48,45,51,51,67,40,40,52,44,22,47,30,35,9,55.0,36.0,62.0,23.0,35.0,23.0,19.0,21.0,37.0,20.0,35.0,24.0,55.0,46.0,35.0,24.0,17.0,20.0,26.0,27.0,26.0,24.0,29.0,-13.0,0.0,-7.0,-14.0,-25.0,-2.0,4.0,0.0,-1.0,0.0,-3.0,0.0,0.0,13.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,32,27,40,46,49,59,48,56,53,62,55,54,46,44,42,54,24,44,20,43.0,30.0,52.0,33.0,33.0,26.0,32.0,27.0,24.0,6.0,30.0,28.0,19.0,17.0,23.0,-9.0,-13.0,-26.0,-20.0,0.0,-10.0,0.0,29.0,3.0,11.0,12.0,35.0,12.0,21.0,21.0,25.0,28.0,31.0,0.0,8.0,9.0,15.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,8,43,23,51,28,52,50,46,40,50,60,44,41,41,21,56,42,56,35,36.0,33.0,46.0,39.0,59.0,37.0,40.0,16.0,25.0,22.0,39.0,11.0,18.0,5.0,45.0,52.0,42.0,34.0,47.0,12.0,28.0,20.0,40.0,0.0,0.0,0.0,11.0,4.0,11.0,0.0,2.0,5.0,9.0,1.0,52.0,26.0,64.0,23.0,42.0,26.0,28.0,15.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,14,42,24,22,5,56,24,39,26,39,-12,1,-4,18,0,2,-10,1,-37,0.0,-6.0,18.0,10.0,17.0,15.0,26.0,13.0,19.0,-10.0,0.0,-17.0,-7.0,-21.0,-12.0,-10.0,-11.0,-5.0,-6.0,0.0,0.0,2.0,3.0,0.0,-8.0,-26.0,0.0,0.0,0.0,0.0,20.0,32.0,36.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,23.0,171.0,93.0,146.0,-102.0,-77.0,-54.0,-32.0,-103.0,-48.0,-124.0,26.0,25.0,38.0,29.0,143.0,112.0,117.0,0.0,60.0,20.0,17.0,25.0,12.0,21.0,18.0,22.0,35.0,27.0,15.0,16.0,16.0,0.0,0.0,0.0,22.0,0.0,18.0,0.0,0.0,0.0,0.0,8.0,45.0,46.0,54.0,48.0,87.0,35.0,43.0,38.0,83.0,72.0,75.0,72.0,63.0,26.0,35.0,25.0,54.0,33.0,32.0,30.0,52.0,35.0,35.0,15.0,35.0,21.0,40.0,32.0,60.0,60.0,62.0,50.0,43.0,37.0,57.0,55.0,58.0,44.0,53.0,37.0,76.0,63.0,65.0,56.0,82.0,31.0,61.0,51.0,49.0,41.0,41.0,37.0,49.0,37.0,41.0,42.0,31.0,36.0,36.0,34.0,68.0,23.0,58.0,51.0,50.0,50.0,50.0,49.0,49.0,49.0,46.0,55.0,50.0,52.0,49.0,49.0,56.0,48.0,45.0,46.0,51.0,46.0,43.0,43.0,45.0,45.0,56.0,47.0,46.0,59.0,57.0,0.0,56.0,58.0,55.0,56.0,54.0,53.0,51.0,51.0,56.0,58.0,54.0,56.0,58.0,42.0,62.0,49.0,47.0,47.0,50.0,47.0,42.0,48.0,51.0,38.0,32.0,40.0,52.0,40.0,38.0,36.0,37.0,36.0,38.0,48.0,50.0,33.0,50.0,32.0,50.0,42.0,95.0,76.0,143.0,143.0,151.0,105.0,83.0,77.0,87.0,77.0,78.0,77.0,150.0,153.0,148.0,143.0,168.0,138.0,166.0,163.0,172.0,172.0,150.0,153.0,294.0,242.0,322.0,306.0,318.0,324.0,1293.0,1295.0,1628.0,1629.0,1651.0,1623.0
41,25,31,25,23,26,57,49,52,37,56,48,69,56,44,39,68,58,53,29,34.0,25.0,40.0,29.0,26.0,19.0,34.0,15.0,22.0,24.0,28.0,18.0,31.0,11.0,23.0,16.0,16.0,9.0,25.0,0.0,0.0,-10.0,0.0,-1.0,-6.0,0.0,0.0,-7.0,0.0,-7.0,-8.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,35,50,24,74,36,43,22,50,35,56,22,51,6,27,23,65,43,70,18,66.0,57.0,58.0,56.0,71.0,46.0,56.0,47.0,77.0,71.0,68.0,62.0,78.0,83.0,87.0,54.0,62.0,56.0,41.0,29.0,82.0,27.0,148.0,137.0,142.0,171.0,162.0,147.0,331.0,314.0,348.0,347.0,313.0,393.0,419.0,436.0,474.0,446.0,449.0,410.0,432.0,461.0,460.0,493.0,491.0,552.0,681.0,688.0,665.0,627.0,711.0,612.0,642.0,622.0,620.0,435.0,439.0,557.0,634.0,573.0,650.0,566.0,641.0,643.0,540.0,542.0,1148.0,1251.0,1364.0,615.0,652.0,758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,22,42,23,30,15,9,11,33,28,33,17,54,47,43,28,25,25,26,18,28.0,16.0,34.0,0.0,0.0,0.0,39.0,0.0,85.0,20.0,46.0,32.0,27.0,0.0,7.0,0.0,12.0,0.0,23.0,8.0,0.0,-30.0,-28.0,-27.0,-17.0,-19.0,-12.0,-30.0,-16.0,-21.0,-12.0,3.0,38.0,-297.0,-269.0,-267.0,-264.0,-251.0,-269.0,-294.0,-286.0,-309.0,-280.0,-344.0,-306.0,-329.0,-312.0,-319.0,-350.0,-330.0,-316.0,-349.0,-439.0,-463.0,-475.0,-506.0,-490.0,-505.0,-490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,34,31,8,40,49,40,23,30,11,28,19,27,21,69,-4,21,4,21,4,8.0,10.0,14.0,12.0,8.0,0.0,0.0,6.0,24.0,6.0,37.0,17.0,30.0,14.0,16.0,11.0,32.0,19.0,10.0,0.0,12.0,21.0,18.0,17.0,11.0,22.0,27.0,0.0,-4.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,28,29,43,43,20,32,25,33,34,32,17,27,12,33,-2,29,0,16,1,23.0,13.0,21.0,18.0,43.0,4.0,40.0,-3.0,-4.0,0.0,16.0,-9.0,0.0,-14.0,-6.0,-20.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,-688.0,-686.0,-737.0,-737.0,-757.0,-789.0,-847.0,-434.0,-597.0,-373.0,-375.0,-388.0,-422.0,-320.0,-295.0,-321.0,-325.0,-312.0,-330.0,-301.0,-339.0,-344.0,-325.0,-343.0,-321.0,-330.0,-339.0,-358.0,-391.0,-392.0,-492.0,-460.0,-560.0,-417.0,-537.0,-572.0,-595.0,-583.0,-618.0,-632.0,-632.0,-632.0,-633.0,-633.0,-635.0,-625.0,-656.0,-681.0,-705.0,-711.0,-900.0,-1098.0,-1130.0,-1134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
